null_pct,mode,strategy,event,asset,method,final_return_pct,bah_pct,delta_pct,alarm_rate,days_in_market,n_endpoints,start_date,end_date,first_alarm,lead_days
0.015,far0.10,first_alarm,Iran 2026,EURUSD,USAD,-0.867601,-2.375619,1.508018,0.195122,0.05,41,2026-05-14,2026-07-09,2026-05-18,19.0
0.0,far0.10,persist,Iran 2026,EURUSD,USAD,-3.359459,-2.375619,-0.983841,0.195122,0.575,41,2026-05-14,2026-07-09,2026-05-18,19.0
0.5,far0.10,defensive,Iran 2026,EURUSD,TR,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.10,first_alarm,Iran 2026,EURUSD,TR,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.10,persist,Iran 2026,EURUSD,TR,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.10,defensive,Iran 2026,EURUSD,AT,0.0,-2.375619,2.375619,1.0,0.0,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.5,far0.10,first_alarm,Iran 2026,EURUSD,AT,0.0,-2.375619,2.375619,1.0,0.0,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.095,far0.10,persist,Iran 2026,EURUSD,AT,-0.460647,-2.375619,1.914972,1.0,0.025,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.5,far0.10,defensive,Iran 2026,EURUSD,EXP,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.10,first_alarm,Iran 2026,EURUSD,EXP,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.10,persist,Iran 2026,EURUSD,EXP,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.2,far0.10,defensive,Iran 2026,EURUSD,ENST,-2.267531,-2.375619,0.108088,0.097561,0.9,41,2026-05-14,2026-07-09,2026-05-19,18.0
0.2875,far0.10,first_alarm,Iran 2026,EURUSD,ENST,-0.519824,-2.375619,1.855795,0.097561,0.075,41,2026-05-14,2026-07-09,2026-05-19,18.0
0.0,far0.10,persist,Iran 2026,EURUSD,ENST,-2.758611,-2.375619,-0.382993,0.097561,0.825,41,2026-05-14,2026-07-09,2026-05-19,18.0
1.0,far0.20,defensive,Iran 2026,EURUSD,IF,-1.61265,-2.375619,0.762968,0.02439,0.975,41,2026-05-14,2026-07-09,2026-06-05,5.0
0.6925,far0.20,first_alarm,Iran 2026,EURUSD,IF,-0.882558,-2.375619,1.49306,0.02439,0.4,41,2026-05-14,2026-07-09,2026-06-05,5.0
0.5,far0.20,persist,Iran 2026,EURUSD,IF,-2.375619,-2.375619,0.0,0.02439,1.0,41,2026-05-14,2026-07-09,2026-06-05,5.0
0.585,far0.20,defensive,Iran 2026,EURUSD,OCS,-1.822629,-2.375619,0.552989,0.170732,0.825,41,2026-05-14,2026-07-09,2026-06-05,5.0
0.735,far0.20,first_alarm,Iran 2026,EURUSD,OCS,-0.882558,-2.375619,1.49306,0.170732,0.4,41,2026-05-14,2026-07-09,2026-06-05,5.0
0.0,far0.20,persist,Iran 2026,EURUSD,OCS,-2.885461,-2.375619,-0.509842,0.170732,0.875,41,2026-05-14,2026-07-09,2026-06-05,5.0
0.5,far0.20,defensive,Iran 2026,EURUSD,DSV,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,first_alarm,Iran 2026,EURUSD,DSV,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,persist,Iran 2026,EURUSD,DSV,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,defensive,Iran 2026,EURUSD,DAG,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,first_alarm,Iran 2026,EURUSD,DAG,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,persist,Iran 2026,EURUSD,DAG,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,defensive,Iran 2026,EURUSD,OMNI,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,first_alarm,Iran 2026,EURUSD,OMNI,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,persist,Iran 2026,EURUSD,OMNI,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
1.0,far0.20,defensive,Iran 2026,EURUSD,USAD,-1.367361,-2.375619,1.008257,0.341463,0.65,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.5,far0.20,first_alarm,Iran 2026,EURUSD,USAD,0.0,-2.375619,2.375619,0.341463,0.0,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.0,far0.20,persist,Iran 2026,EURUSD,USAD,-3.151564,-2.375619,-0.775945,0.341463,0.45,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.5,far0.20,defensive,Iran 2026,EURUSD,TR,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,first_alarm,Iran 2026,EURUSD,TR,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,persist,Iran 2026,EURUSD,TR,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,defensive,Iran 2026,EURUSD,AT,0.0,-2.375619,2.375619,1.0,0.0,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.5,far0.20,first_alarm,Iran 2026,EURUSD,AT,0.0,-2.375619,2.375619,1.0,0.0,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.09,far0.20,persist,Iran 2026,EURUSD,AT,-0.460647,-2.375619,1.914972,1.0,0.025,41,2026-05-14,2026-07-09,2026-05-14,21.0
0.5,far0.20,defensive,Iran 2026,EURUSD,EXP,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,first_alarm,Iran 2026,EURUSD,EXP,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.5,far0.20,persist,Iran 2026,EURUSD,EXP,-2.375619,-2.375619,0.0,0.0,1.0,41,2026-05-14,2026-07-09,,
0.2175,far0.20,defensive,Iran 2026,EURUSD,ENST,-2.109258,-2.375619,0.266361,0.170732,0.825,41,2026-05-14,2026-07-09,2026-05-19,18.0
0.2925,far0.20,first_alarm,Iran 2026,EURUSD,ENST,-0.519824,-2.375619,1.855795,0.170732,0.075,41,2026-05-14,2026-07-09,2026-05-19,18.0
0.92,far0.20,persist,Iran 2026,EURUSD,ENST,-1.659473,-2.375619,0.716145,0.170732,0.675,41,2026-05-14,2026-07-09,2026-05-19,18.0
0.645,as reported,defensive,Normal 2019,USOIL,IF,5.225307,-5.757741,10.983048,0.28125,0.716535,128,2019-08-14,2020-02-14,2019-09-16,
0.995,as reported,first_alarm,Normal 2019,USOIL,IF,13.887384,-5.757741,19.645125,0.28125,0.173228,128,2019-08-14,2020-02-14,2019-09-16,
0.34,as reported,persist,Normal 2019,USOIL,IF,-4.894503,-5.757741,0.863238,0.28125,0.708661,128,2019-08-14,2020-02-14,2019-09-16,
0.05,as reported,defensive,Normal 2019,USOIL,OCS,-7.263561,-5.757741,-1.50582,0.359375,0.637795,128,2019-08-14,2020-02-14,2019-08-28,
0.455,as reported,first_alarm,Normal 2019,USOIL,OCS,0.995834,-5.757741,6.753575,0.359375,0.07874,128,2019-08-14,2020-02-14,2019-08-28,
0.1325,as reported,persist,Normal 2019,USOIL,OCS,-6.038289,-5.757741,-0.280548,0.359375,0.598425,128,2019-08-14,2020-02-14,2019-08-28,
0.48,as reported,defensive,Normal 2019,USOIL,DSV,1.186973,-5.757741,6.944714,0.929688,0.070866,128,2019-08-14,2020-02-14,2019-08-14,
0.5,as reported,first_alarm,Normal 2019,USOIL,DSV,0.0,-5.757741,5.757741,0.929688,0.0,128,2019-08-14,2020-02-14,2019-08-14,
0.8,as reported,persist,Normal 2019,USOIL,DSV,2.304676,-5.757741,8.062417,0.929688,0.031496,128,2019-08-14,2020-02-14,2019-08-14,
0.7575,as reported,defensive,Normal 2019,USOIL,DAG,8.478322,-5.757741,14.236063,0.367188,0.629921,128,2019-08-14,2020-02-14,2019-08-27,
0.39,as reported,first_alarm,Normal 2019,USOIL,DAG,-0.543182,-5.757741,5.214559,0.367188,0.070866,128,2019-08-14,2020-02-14,2019-08-27,
0.28,as reported,persist,Normal 2019,USOIL,DAG,-3.492747,-5.757741,2.264994,0.367188,0.590551,128,2019-08-14,2020-02-14,2019-08-27,
0.8,as reported,defensive,Normal 2019,USOIL,OMNI,-4.586542,-5.757741,1.171199,0.117188,0.88189,128,2019-08-14,2020-02-14,2019-09-26,
0.5075,as reported,first_alarm,Normal 2019,USOIL,OMNI,2.136521,-5.757741,7.894262,0.117188,0.23622,128,2019-08-14,2020-02-14,2019-09-26,
0.4925,as reported,persist,Normal 2019,USOIL,OMNI,-4.118568,-5.757741,1.639173,0.117188,0.771654,128,2019-08-14,2020-02-14,2019-09-26,
0.0525,as reported,defensive,Normal 2019,USOIL,USAD,-12.360401,-5.757741,-6.60266,0.179688,0.818898,128,2019-08-14,2020-02-14,2019-08-14,
0.5,as reported,first_alarm,Normal 2019,USOIL,USAD,0.0,-5.757741,5.757741,0.179688,0.0,128,2019-08-14,2020-02-14,2019-08-14,
0.66,as reported,persist,Normal 2019,USOIL,USAD,4.926341,-5.757741,10.684082,0.179688,0.716535,128,2019-08-14,2020-02-14,2019-08-14,
0.65,as reported,defensive,Normal 2019,USOIL,TR,-7.640699,-5.757741,-1.882958,0.046875,0.952756,128,2019-08-14,2020-02-14,2019-09-10,
0.5775,as reported,first_alarm,Normal 2019,USOIL,TR,3.929028,-5.757741,9.686769,0.046875,0.141732,128,2019-08-14,2020-02-14,2019-09-10,
0.305,as reported,persist,Normal 2019,USOIL,TR,-9.624566,-5.757741,-3.866825,0.046875,0.929134,128,2019-08-14,2020-02-14,2019-09-10,
0.5225,as reported,defensive,Normal 2019,USOIL,AT,0.824338,-5.757741,6.582079,0.210938,0.787402,128,2019-08-14,2020-02-14,2019-09-24,
0.5675,as reported,first_alarm,Normal 2019,USOIL,AT,3.729859,-5.757741,9.4876,0.210938,0.220472,128,2019-08-14,2020-02-14,2019-09-24,
0.435,as reported,persist,Normal 2019,USOIL,AT,-6.976316,-5.757741,-1.218575,0.210938,0.771654,128,2019-08-14,2020-02-14,2019-09-24,
0.54,as reported,defensive,Normal 2019,USOIL,EXP,4.135947,-5.757741,9.893688,0.335938,0.661417,128,2019-08-14,2020-02-14,2019-09-16,
0.985,as reported,first_alarm,Normal 2019,USOIL,EXP,13.887384,-5.757741,19.645125,0.335938,0.173228,128,2019-08-14,2020-02-14,2019-09-16,
0.06,as reported,persist,Normal 2019,USOIL,EXP,-7.65743,-5.757741,-1.899689,0.335938,0.598425,128,2019-08-14,2020-02-14,2019-09-16,
0.5725,as reported,defensive,Normal 2019,USOIL,ENST,5.668537,-5.757741,11.426278,0.40625,0.590551,128,2019-08-14,2020-02-14,2019-08-29,
0.69,as reported,first_alarm,Normal 2019,USOIL,ENST,2.679702,-5.757741,8.437443,0.40625,0.086614,128,2019-08-14,2020-02-14,2019-08-29,
0.24,as reported,persist,Normal 2019,USOIL,ENST,-1.224103,-5.757741,4.533638,0.40625,0.527559,128,2019-08-14,2020-02-14,2019-08-29,
0.86,far0.05,defensive,Normal 2019,USOIL,IF,-5.068487,-5.757741,0.689254,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-10-17,
0.2425,far0.05,first_alarm,Normal 2019,USOIL,IF,-2.353792,-5.757741,3.403949,0.054688,0.354331,128,2019-08-14,2020-02-14,2019-10-17,
0.0825,far0.05,persist,Normal 2019,USOIL,IF,-11.438955,-5.757741,-5.681214,0.054688,0.905512,128,2019-08-14,2020-02-14,2019-10-17,
0.245,far0.05,defensive,Normal 2019,USOIL,OCS,-10.145497,-5.757741,-4.387756,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-10-16,
0.25,far0.05,first_alarm,Normal 2019,USOIL,OCS,-3.385839,-5.757741,2.371902,0.054688,0.346457,128,2019-08-14,2020-02-14,2019-10-16,
0.2,far0.05,persist,Normal 2019,USOIL,OCS,-10.604006,-5.757741,-4.846265,0.054688,0.929134,128,2019-08-14,2020-02-14,2019-10-16,
0.89,far0.05,defensive,Normal 2019,USOIL,DSV,-4.976141,-5.757741,0.7816,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-09-24,
0.5925,far0.05,first_alarm,Normal 2019,USOIL,DSV,3.729859,-5.757741,9.4876,0.054688,0.220472,128,2019-08-14,2020-02-14,2019-09-24,
0.8675,far0.05,persist,Normal 2019,USOIL,DSV,-7.338617,-5.757741,-1.580876,0.054688,0.952756,128,2019-08-14,2020-02-14,2019-09-24,
0.2425,far0.05,defensive,Normal 2019,USOIL,DAG,-10.329397,-5.757741,-4.571656,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-09-18,
0.6325,far0.05,first_alarm,Normal 2019,USOIL,DAG,5.214559,-5.757741,10.9723,0.054688,0.188976,128,2019-08-14,2020-02-14,2019-09-18,
0.69,far0.05,persist,Normal 2019,USOIL,DAG,-6.453515,-5.757741,-0.695774,0.054688,0.929134,128,2019-08-14,2020-02-14,2019-09-18,
1.0,far0.05,defensive,Normal 2019,USOIL,OMNI,-0.233724,-5.757741,5.524017,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-09-26,
0.54,far0.05,first_alarm,Normal 2019,USOIL,OMNI,2.136521,-5.757741,7.894262,0.054688,0.23622,128,2019-08-14,2020-02-14,2019-09-26,
0.71,far0.05,persist,Normal 2019,USOIL,OMNI,-5.715336,-5.757741,0.042405,0.054688,0.889764,128,2019-08-14,2020-02-14,2019-09-26,
0.25,far0.05,defensive,Normal 2019,USOIL,USAD,-9.129935,-5.757741,-3.372195,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-08-28,
0.47,far0.05,first_alarm,Normal 2019,USOIL,USAD,0.995834,-5.757741,6.753575,0.054688,0.07874,128,2019-08-14,2020-02-14,2019-08-28,
1.0,far0.05,persist,Normal 2019,USOIL,USAD,-2.561922,-5.757741,3.195819,0.054688,0.92126,128,2019-08-14,2020-02-14,2019-08-28,
0.6,far0.05,defensive,Normal 2019,USOIL,TR,-7.871184,-5.757741,-2.113444,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-09-10,
0.635,far0.05,first_alarm,Normal 2019,USOIL,TR,3.929028,-5.757741,9.686769,0.054688,0.141732,128,2019-08-14,2020-02-14,2019-09-10,
0.285,far0.05,persist,Normal 2019,USOIL,TR,-9.624566,-5.757741,-3.866825,0.054688,0.929134,128,2019-08-14,2020-02-14,2019-09-10,
0.77,far0.05,defensive,Normal 2019,USOIL,AT,-6.542314,-5.757741,-0.784573,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-09-30,
0.3875,far0.05,first_alarm,Normal 2019,USOIL,AT,-2.100308,-5.757741,3.657433,0.054688,0.251969,128,2019-08-14,2020-02-14,2019-09-30,
0.67,far0.05,persist,Normal 2019,USOIL,AT,-6.299466,-5.757741,-0.541725,0.054688,0.905512,128,2019-08-14,2020-02-14,2019-09-30,
0.875,far0.05,defensive,Normal 2019,USOIL,EXP,-4.757608,-5.757741,1.000133,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-09-27,
0.5425,far0.05,first_alarm,Normal 2019,USOIL,EXP,1.231215,-5.757741,6.988956,0.054688,0.244094,128,2019-08-14,2020-02-14,2019-09-27,
0.8075,far0.05,persist,Normal 2019,USOIL,EXP,-4.689375,-5.757741,1.068366,0.054688,0.897638,128,2019-08-14,2020-02-14,2019-09-27,
0.685,far0.05,defensive,Normal 2019,USOIL,ENST,-6.572972,-5.757741,-0.815231,0.054688,0.944882,128,2019-08-14,2020-02-14,2019-10-01,
0.3025,far0.05,first_alarm,Normal 2019,USOIL,ENST,-2.915084,-5.757741,2.842657,0.054688,0.259843,128,2019-08-14,2020-02-14,2019-10-01,
0.9225,far0.05,persist,Normal 2019,USOIL,ENST,-6.192598,-5.757741,-0.434857,0.054688,0.92126,128,2019-08-14,2020-02-14,2019-10-01,
0.5875,far0.10,defensive,Normal 2019,USOIL,IF,-6.622162,-5.757741,-0.864421,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-24,
0.6025,far0.10,first_alarm,Normal 2019,USOIL,IF,3.729859,-5.757741,9.4876,0.101562,0.220472,128,2019-08-14,2020-02-14,2019-09-24,
0.0,far0.10,persist,Normal 2019,USOIL,IF,-12.130578,-5.757741,-6.372837,0.101562,0.889764,128,2019-08-14,2020-02-14,2019-09-24,
0.51,far0.10,defensive,Normal 2019,USOIL,OCS,-7.153371,-5.757741,-1.39563,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-30,
0.3125,far0.10,first_alarm,Normal 2019,USOIL,OCS,-2.100308,-5.757741,3.657433,0.101562,0.251969,128,2019-08-14,2020-02-14,2019-09-30,
0.2525,far0.10,persist,Normal 2019,USOIL,OCS,-10.477708,-5.757741,-4.719967,0.101562,0.850394,128,2019-08-14,2020-02-14,2019-09-30,
0.745,far0.10,defensive,Normal 2019,USOIL,DSV,-4.177988,-5.757741,1.579753,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-10,
0.605,far0.10,first_alarm,Normal 2019,USOIL,DSV,3.929028,-5.757741,9.686769,0.101562,0.141732,128,2019-08-14,2020-02-14,2019-09-10,
0.0,far0.10,persist,Normal 2019,USOIL,DSV,-12.288306,-5.757741,-6.530565,0.101562,0.889764,128,2019-08-14,2020-02-14,2019-09-10,
0.0,far0.10,defensive,Normal 2019,USOIL,DAG,-11.539715,-5.757741,-5.781974,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-18,
0.72,far0.10,first_alarm,Normal 2019,USOIL,DAG,5.214559,-5.757741,10.9723,0.101562,0.188976,128,2019-08-14,2020-02-14,2019-09-18,
0.0,far0.10,persist,Normal 2019,USOIL,DAG,-12.130578,-5.757741,-6.372837,0.101562,0.889764,128,2019-08-14,2020-02-14,2019-09-18,
0.7875,far0.10,defensive,Normal 2019,USOIL,OMNI,-4.640405,-5.757741,1.117336,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-26,
0.5575,far0.10,first_alarm,Normal 2019,USOIL,OMNI,2.136521,-5.757741,7.894262,0.101562,0.23622,128,2019-08-14,2020-02-14,2019-09-26,
0.4725,far0.10,persist,Normal 2019,USOIL,OMNI,-3.578391,-5.757741,2.17935,0.101562,0.779528,128,2019-08-14,2020-02-14,2019-09-26,
0.0,far0.10,defensive,Normal 2019,USOIL,USAD,-14.774192,-5.757741,-9.016451,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-08-28,
0.4525,far0.10,first_alarm,Normal 2019,USOIL,USAD,0.995834,-5.757741,6.753575,0.101562,0.07874,128,2019-08-14,2020-02-14,2019-08-28,
0.3475,far0.10,persist,Normal 2019,USOIL,USAD,-7.996584,-5.757741,-2.238843,0.101562,0.88189,128,2019-08-14,2020-02-14,2019-08-28,
0.0,far0.10,defensive,Normal 2019,USOIL,TR,-24.12185,-5.757741,-18.364109,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-10,
0.6725,far0.10,first_alarm,Normal 2019,USOIL,TR,3.929028,-5.757741,9.686769,0.101562,0.141732,128,2019-08-14,2020-02-14,2019-09-10,
0.0,far0.10,persist,Normal 2019,USOIL,TR,-18.659789,-5.757741,-12.902048,0.101562,0.858268,128,2019-08-14,2020-02-14,2019-09-10,
0.915,far0.10,defensive,Normal 2019,USOIL,AT,-2.285456,-5.757741,3.472285,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-27,
0.49,far0.10,first_alarm,Normal 2019,USOIL,AT,1.231215,-5.757741,6.988956,0.101562,0.244094,128,2019-08-14,2020-02-14,2019-09-27,
0.3125,far0.10,persist,Normal 2019,USOIL,AT,-10.065674,-5.757741,-4.307933,0.101562,0.850394,128,2019-08-14,2020-02-14,2019-09-27,
1.0,far0.10,defensive,Normal 2019,USOIL,EXP,-0.373168,-5.757741,5.384573,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-16,
0.99,far0.10,first_alarm,Normal 2019,USOIL,EXP,13.887384,-5.757741,19.645125,0.101562,0.173228,128,2019-08-14,2020-02-14,2019-09-16,
0.625,far0.10,persist,Normal 2019,USOIL,EXP,-5.545126,-5.757741,0.212614,0.101562,0.866142,128,2019-08-14,2020-02-14,2019-09-16,
0.21,far0.10,defensive,Normal 2019,USOIL,ENST,-10.258636,-5.757741,-4.500895,0.101562,0.897638,128,2019-08-14,2020-02-14,2019-09-30,
0.41,far0.10,first_alarm,Normal 2019,USOIL,ENST,-2.100308,-5.757741,3.657433,0.101562,0.251969,128,2019-08-14,2020-02-14,2019-09-30,
0.335,far0.10,persist,Normal 2019,USOIL,ENST,-10.084168,-5.757741,-4.326427,0.101562,0.818898,128,2019-08-14,2020-02-14,2019-09-30,
0.5525,far0.20,defensive,Normal 2019,USOIL,IF,-3.394649,-5.757741,2.363092,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-24,
0.59,far0.20,first_alarm,Normal 2019,USOIL,IF,3.729859,-5.757741,9.4876,0.203125,0.220472,128,2019-08-14,2020-02-14,2019-09-24,
0.2425,far0.20,persist,Normal 2019,USOIL,IF,-6.370993,-5.757741,-0.613252,0.203125,0.740157,128,2019-08-14,2020-02-14,2019-09-24,
0.645,far0.20,defensive,Normal 2019,USOIL,OCS,-0.069571,-5.757741,5.68817,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-24,
0.5975,far0.20,first_alarm,Normal 2019,USOIL,OCS,3.729859,-5.757741,9.4876,0.203125,0.220472,128,2019-08-14,2020-02-14,2019-09-24,
0.25,far0.20,persist,Normal 2019,USOIL,OCS,-6.370993,-5.757741,-0.613252,0.203125,0.740157,128,2019-08-14,2020-02-14,2019-09-24,
0.0425,far0.20,defensive,Normal 2019,USOIL,DSV,-19.61714,-5.757741,-13.859399,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-09,
0.65,far0.20,first_alarm,Normal 2019,USOIL,DSV,4.743797,-5.757741,10.501538,0.203125,0.133858,128,2019-08-14,2020-02-14,2019-09-09,
0.0,far0.20,persist,Normal 2019,USOIL,DSV,-9.600824,-5.757741,-3.843083,0.203125,0.661417,128,2019-08-14,2020-02-14,2019-09-09,
0.6125,far0.20,defensive,Normal 2019,USOIL,DAG,2.275792,-5.757741,8.033533,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-11,
0.4675,far0.20,first_alarm,Normal 2019,USOIL,DAG,0.941518,-5.757741,6.699259,0.203125,0.149606,128,2019-08-14,2020-02-14,2019-09-11,
0.38,far0.20,persist,Normal 2019,USOIL,DAG,-2.283143,-5.757741,3.474598,0.203125,0.724409,128,2019-08-14,2020-02-14,2019-09-11,
0.535,far0.20,defensive,Normal 2019,USOIL,OMNI,-3.553974,-5.757741,2.203767,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-24,
0.5875,far0.20,first_alarm,Normal 2019,USOIL,OMNI,3.729859,-5.757741,9.4876,0.203125,0.220472,128,2019-08-14,2020-02-14,2019-09-24,
0.41,far0.20,persist,Normal 2019,USOIL,OMNI,-4.69057,-5.757741,1.067171,0.203125,0.755906,128,2019-08-14,2020-02-14,2019-09-24,
0.06,far0.20,defensive,Normal 2019,USOIL,USAD,-17.861132,-5.757741,-12.103391,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-08-14,
0.5,far0.20,first_alarm,Normal 2019,USOIL,USAD,0.0,-5.757741,5.757741,0.203125,0.0,128,2019-08-14,2020-02-14,2019-08-14,
0.625,far0.20,persist,Normal 2019,USOIL,USAD,6.609875,-5.757741,12.367616,0.203125,0.669291,128,2019-08-14,2020-02-14,2019-08-14,
0.0,far0.20,defensive,Normal 2019,USOIL,TR,-23.269656,-5.757741,-17.511915,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-06,
0.45,far0.20,first_alarm,Normal 2019,USOIL,TR,2.335689,-5.757741,8.09343,0.203125,0.125984,128,2019-08-14,2020-02-14,2019-09-06,
0.0,far0.20,persist,Normal 2019,USOIL,TR,-13.961183,-5.757741,-8.203442,0.203125,0.669291,128,2019-08-14,2020-02-14,2019-09-06,
0.6675,far0.20,defensive,Normal 2019,USOIL,AT,-0.047027,-5.757741,5.710714,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-24,
0.6125,far0.20,first_alarm,Normal 2019,USOIL,AT,3.729859,-5.757741,9.4876,0.203125,0.220472,128,2019-08-14,2020-02-14,2019-09-24,
0.365,far0.20,persist,Normal 2019,USOIL,AT,-5.841081,-5.757741,-0.08334,0.203125,0.779528,128,2019-08-14,2020-02-14,2019-09-24,
0.795,far0.20,defensive,Normal 2019,USOIL,EXP,4.715811,-5.757741,10.473552,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-16,
0.9975,far0.20,first_alarm,Normal 2019,USOIL,EXP,13.887384,-5.757741,19.645125,0.203125,0.173228,128,2019-08-14,2020-02-14,2019-09-16,
0.5,far0.20,persist,Normal 2019,USOIL,EXP,-0.492249,-5.757741,5.265492,0.203125,0.740157,128,2019-08-14,2020-02-14,2019-09-16,
0.595,far0.20,defensive,Normal 2019,USOIL,ENST,-1.940811,-5.757741,3.81693,0.203125,0.795276,128,2019-08-14,2020-02-14,2019-09-24,
0.6075,far0.20,first_alarm,Normal 2019,USOIL,ENST,3.729859,-5.757741,9.4876,0.203125,0.220472,128,2019-08-14,2020-02-14,2019-09-24,
0.44,far0.20,persist,Normal 2019,USOIL,ENST,-6.976316,-5.757741,-1.218575,0.203125,0.771654,128,2019-08-14,2020-02-14,2019-09-24,
1.0,as reported,defensive,Normal 2019,GOLD,IF,6.242022,4.406618,1.835404,0.132812,0.866142,128,2019-08-14,2020-02-14,2019-09-20,
0.4425,as reported,first_alarm,Normal 2019,GOLD,IF,-0.567318,4.406618,-4.973936,0.132812,0.204724,128,2019-08-14,2020-02-14,2019-09-20,
0.0,as reported,persist,Normal 2019,GOLD,IF,-0.19175,4.406618,-4.598369,0.132812,0.755906,128,2019-08-14,2020-02-14,2019-09-20,
1.0,as reported,defensive,Normal 2019,GOLD,OCS,5.829497,4.406618,1.422879,0.1875,0.811024,128,2019-08-14,2020-02-14,2019-08-15,
0.56,as reported,first_alarm,Normal 2019,GOLD,OCS,0.244076,4.406618,-4.162542,0.1875,0.007874,128,2019-08-14,2020-02-14,2019-08-15,
0.505,as reported,persist,Normal 2019,GOLD,OCS,3.174696,4.406618,-1.231922,0.1875,0.708661,128,2019-08-14,2020-02-14,2019-08-15,
0.0,as reported,defensive,Normal 2019,GOLD,DSV,-4.221685,4.406618,-8.628303,0.757812,0.244094,128,2019-08-14,2020-02-14,2019-08-21,
0.2325,as reported,first_alarm,Normal 2019,GOLD,DSV,-0.745435,4.406618,-5.152053,0.757812,0.03937,128,2019-08-14,2020-02-14,2019-08-21,
0.355,as reported,persist,Normal 2019,GOLD,DSV,-0.193591,4.406618,-4.60021,0.757812,0.102362,128,2019-08-14,2020-02-14,2019-08-21,
0.3375,as reported,defensive,Normal 2019,GOLD,DAG,-0.517004,4.406618,-4.923622,0.445312,0.559055,128,2019-08-14,2020-02-14,2019-08-15,
0.5925,as reported,first_alarm,Normal 2019,GOLD,DAG,0.244076,4.406618,-4.162542,0.445312,0.007874,128,2019-08-14,2020-02-14,2019-08-15,
